source_index,lotName,waferIndex,label,split
696939,lot42900,19.0,none,train
696940,lot42900,20.0,none,train
696941,lot42900,21.0,none,train
696943,lot42900,23.0,none,train
696944,lot42900,24.0,none,train
696945,lot42900,25.0,none,train
696946,lot42901,1.0,none,val
696947,lot42901,2.0,none,val
696948,lot42901,3.0,none,val
696949,lot42901,4.0,none,val
696950,lot42901,5.0,none,val
696951,lot42901,6.0,none,val
696952,lot42901,7.0,none,val
696953,lot42901,8.0,none,val
696954,lot42901,9.0,none,val
696955,lot42901,10.0,none,val
696957,lot42901,12.0,none,val
696959,lot42901,14.0,none,val
696961,lot42901,16.0,none,val
696962,lot42901,17.0,none,val
696963,lot42901,18.0,none,val
696964,lot42901,19.0,none,val
696966,lot42901,21.0,none,val
696967,lot42901,22.0,none,val
696968,lot42901,23.0,none,val
696969,lot42901,24.0,none,val
696970,lot42901,25.0,none,val
696971,lot42902,1.0,none,train
696972,lot42902,2.0,none,train
696973,lot42902,3.0,none,train
696974,lot42902,4.0,none,train
696975,lot42902,5.0,none,train
696976,lot42902,6.0,none,train
696977,lot42902,7.0,none,train
696978,lot42902,8.0,none,train
696979,lot42902,9.0,none,train
696980,lot42902,10.0,none,train
696981,lot42902,11.0,none,train
696983,lot42902,13.0,none,train
696984,lot42902,14.0,none,train
696985,lot42902,15.0,none,train
696986,lot42902,16.0,none,train
696987,lot42902,17.0,none,train
696988,lot42902,18.0,none,train
696989,lot42902,19.0,none,train
696990,lot42902,20.0,none,train
696991,lot42902,21.0,none,train
696992,lot42902,22.0,none,train
696993,lot42902,23.0,none,train
696994,lot42902,24.0,none,train
696995,lot42902,25.0,Edge-Loc,train
696996,lot42903,1.0,none,train
696997,lot42903,2.0,none,train
696998,lot42903,3.0,none,train
696999,lot42903,4.0,none,train
697000,lot42903,5.0,none,train
697002,lot42903,7.0,none,train
697003,lot42903,8.0,none,train
697004,lot42903,9.0,none,train
697005,lot42903,10.0,none,train
697006,lot42903,11.0,none,train
697007,lot42903,12.0,none,train
697008,lot42903,13.0,none,train
697009,lot42903,14.0,none,train
697010,lot42903,15.0,none,train
697011,lot42903,16.0,none,train
697012,lot42903,17.0,none,train
697013,lot42903,18.0,none,train
697014,lot42903,19.0,none,train
697015,lot42903,20.0,none,train
697016,lot42903,21.0,none,train
697017,lot42903,22.0,none,train
697018,lot42903,23.0,none,train
697019,lot42903,24.0,none,train
697020,lot42903,25.0,none,train
697021,lot42904,1.0,none,train
697022,lot42904,2.0,none,train
697023,lot42904,3.0,none,train
697025,lot42904,5.0,none,train
697026,lot42904,6.0,none,train
697028,lot42904,8.0,none,train
697030,lot42904,10.0,none,train
697031,lot42904,11.0,none,train
697032,lot42904,12.0,Random,train
697033,lot42904,13.0,none,train
697034,lot42904,14.0,none,train
697035,lot42904,15.0,none,train
697037,lot42904,17.0,none,train
697039,lot42904,19.0,none,train
697040,lot42904,20.0,none,train
697041,lot42904,21.0,none,train
697042,lot42904,22.0,none,train
697043,lot42904,23.0,none,train
697044,lot42904,24.0,none,train
697046,lot42905,1.0,none,test
697047,lot42905,2.0,none,test
697048,lot42905,3.0,none,test
697049,lot42905,4.0,none,test
697050,lot42905,5.0,none,test
697051,lot42905,6.0,none,test
697052,lot42905,7.0,none,test
697053,lot42905,8.0,none,test
697055,lot42905,10.0,none,test
697056,lot42905,11.0,none,test
697057,lot42905,12.0,none,test
697058,lot42905,13.0,none,test
697059,lot42905,14.0,none,test
697061,lot42905,16.0,none,test
697062,lot42905,17.0,none,test
697063,lot42905,18.0,none,test
697064,lot42905,19.0,Loc,test
697065,lot42905,20.0,none,test
697066,lot42905,21.0,none,test
697067,lot42905,22.0,none,test
697068,lot42905,23.0,none,test
697069,lot42905,24.0,none,test
697070,lot42905,25.0,none,test
697071,lot42906,1.0,none,train
697072,lot42906,2.0,Edge-Loc,train
697073,lot42906,3.0,none,train
697074,lot42906,4.0,none,train
697075,lot42906,5.0,none,train
697076,lot42906,6.0,none,train
697077,lot42906,7.0,none,train
697078,lot42906,8.0,none,train
697079,lot42906,9.0,none,train
697081,lot42906,11.0,none,train
697084,lot42906,14.0,none,train
697085,lot42906,15.0,none,train
697086,lot42906,16.0,none,train
697087,lot42906,17.0,none,train
697088,lot42906,18.0,none,train
697089,lot42906,19.0,none,train
697090,lot42906,20.0,none,train
697091,lot42906,21.0,none,train
697092,lot42906,22.0,none,train
697094,lot42906,24.0,none,train
697095,lot42906,25.0,none,train
697096,lot42907,1.0,none,train
697097,lot42907,2.0,none,train
697098,lot42907,3.0,none,train
697099,lot42907,4.0,none,train
697100,lot42907,5.0,none,train
697101,lot42907,6.0,none,train
697102,lot42907,7.0,none,train
697103,lot42907,8.0,none,train
697104,lot42907,9.0,none,train
697106,lot42907,11.0,none,train
697107,lot42907,12.0,none,train
697109,lot42907,14.0,none,train
697111,lot42907,16.0,none,train
697113,lot42907,18.0,none,train
697114,lot42907,19.0,none,train
697116,lot42907,21.0,none,train
697117,lot42907,22.0,none,train
697118,lot42907,23.0,none,train
697119,lot42907,24.0,none,train
697120,lot42907,25.0,none,train
697121,lot42908,1.0,none,train
697122,lot42908,2.0,none,train
697123,lot42908,3.0,none,train
697124,lot42908,4.0,none,train
697125,lot42908,5.0,none,train
697126,lot42908,6.0,none,train
697127,lot42908,7.0,none,train
697130,lot42908,10.0,none,train
697133,lot42908,13.0,none,train
697134,lot42908,14.0,none,train
697135,lot42908,15.0,none,train
697136,lot42908,16.0,none,train
697137,lot42908,17.0,none,train
697138,lot42908,18.0,none,train
697139,lot42908,19.0,none,train
697140,lot42908,20.0,none,train
697141,lot42908,21.0,none,train
697142,lot42908,22.0,none,train
697143,lot42908,23.0,none,train
697144,lot42908,24.0,none,train
697145,lot42908,25.0,none,train
697146,lot42909,1.0,none,train
697147,lot42909,2.0,none,train
697149,lot42909,4.0,none,train
697151,lot42909,6.0,none,train
697152,lot42909,7.0,none,train
697153,lot42909,8.0,none,train
697154,lot42909,9.0,none,train
697155,lot42909,10.0,none,train
697156,lot42909,11.0,none,train
697157,lot42909,12.0,none,train
697158,lot42909,13.0,Loc,train
697159,lot42909,14.0,none,train
697160,lot42909,15.0,none,train
697161,lot42909,16.0,none,train
697162,lot42909,17.0,none,train
697163,lot42909,18.0,Loc,train
697164,lot42909,19.0,none,train
697167,lot42909,22.0,none,train
697168,lot42909,23.0,none,train
697169,lot42909,24.0,none,train
697170,lot42909,25.0,none,train
697171,lot42910,1.0,none,train
697172,lot42910,2.0,none,train
697173,lot42910,3.0,none,train
697174,lot42910,4.0,none,train
697176,lot42910,6.0,none,train
697177,lot42910,7.0,none,train
697178,lot42910,8.0,none,train
697179,lot42910,9.0,none,train
697181,lot42910,11.0,none,train
697182,lot42910,12.0,none,train
697183,lot42910,13.0,none,train
697184,lot42910,14.0,none,train
697185,lot42910,15.0,none,train
697186,lot42910,16.0,none,train
697187,lot42910,17.0,none,train
697188,lot42910,18.0,none,train
697189,lot42910,19.0,Edge-Loc,train
697190,lot42910,20.0,Edge-Loc,train
697191,lot42910,21.0,none,train
697192,lot42910,22.0,none,train
697193,lot42910,23.0,none,train
697194,lot42910,24.0,none,train
697195,lot42910,25.0,none,train
697196,lot42911,1.0,none,train
697197,lot42911,2.0,none,train
697198,lot42911,3.0,none,train
697199,lot42911,4.0,none,train
697200,lot42911,5.0,none,train
697201,lot42911,6.0,none,train
697202,lot42911,7.0,none,train
697203,lot42911,8.0,none,train
697204,lot42911,9.0,none,train
697206,lot42911,11.0,none,train
697207,lot42911,12.0,none,train
697208,lot42911,13.0,none,train
697209,lot42911,14.0,none,train
697210,lot42911,15.0,none,train
697211,lot42911,16.0,none,train
697212,lot42911,17.0,none,train
697213,lot42911,18.0,none,train
697214,lot42911,19.0,none,train
697215,lot42911,20.0,none,train
697216,lot42911,21.0,none,train
697217,lot42911,22.0,none,train
697218,lot42911,23.0,none,train
697219,lot42911,24.0,none,train
697220,lot42911,25.0,none,train
697221,lot42912,1.0,Loc,train
697222,lot42912,2.0,none,train
697223,lot42912,3.0,none,train
697224,lot42912,4.0,none,train
697225,lot42912,5.0,Loc,train
697227,lot42912,7.0,none,train
697228,lot42912,8.0,none,train
697230,lot42912,10.0,none,train
697231,lot42912,11.0,none,train
697232,lot42912,12.0,none,train
697235,lot42912,15.0,none,train
697236,lot42912,16.0,none,train
697237,lot42912,17.0,none,train
697239,lot42912,19.0,none,train
697240,lot42912,20.0,none,train
697241,lot42912,21.0,none,train
697242,lot42912,22.0,none,train
697243,lot42912,23.0,none,train
697244,lot42912,24.0,none,train
697245,lot42912,25.0,none,train
697246,lot42913,1.0,none,test
697247,lot42913,2.0,none,test
697248,lot42913,3.0,none,test
697249,lot42913,4.0,none,test
697250,lot42913,5.0,none,test
697251,lot42913,6.0,none,test
697252,lot42913,7.0,none,test
697253,lot42913,8.0,none,test
697254,lot42913,9.0,none,test
697255,lot42913,10.0,none,test
697256,lot42913,11.0,none,test
697257,lot42913,12.0,none,test
697258,lot42913,13.0,none,test
697259,lot42913,14.0,none,test
697260,lot42913,15.0,none,test
697261,lot42913,16.0,none,test
697262,lot42913,17.0,none,test
697263,lot42913,18.0,none,test
697264,lot42913,19.0,none,test
697265,lot42913,20.0,none,test
697266,lot42913,21.0,none,test
697267,lot42913,22.0,none,test
697268,lot42913,23.0,none,test
697269,lot42913,24.0,none,test
697270,lot42913,25.0,none,test
697271,lot42914,1.0,none,train
697272,lot42914,2.0,none,train
697273,lot42914,3.0,none,train
697274,lot42914,4.0,none,train
697275,lot42914,5.0,none,train
697277,lot42914,7.0,none,train
697278,lot42914,8.0,none,train
697279,lot42914,9.0,none,train
697280,lot42914,10.0,none,train
697281,lot42914,11.0,none,train
697282,lot42914,12.0,none,train
697284,lot42914,14.0,none,train
697285,lot42914,15.0,none,train
697286,lot42914,16.0,none,train
697287,lot42914,17.0,none,train
697288,lot42914,18.0,none,train
697289,lot42914,19.0,none,train
697290,lot42914,20.0,none,train
697291,lot42914,21.0,none,train
697292,lot42914,22.0,none,train
697294,lot42914,24.0,none,train
697295,lot42914,25.0,none,train
697296,lot42915,1.0,none,val
697297,lot42915,2.0,none,val
697298,lot42915,3.0,none,val
697299,lot42915,4.0,none,val
697300,lot42915,5.0,none,val
697302,lot42915,7.0,Edge-Loc,val
697303,lot42915,8.0,none,val
697304,lot42915,9.0,none,val
697305,lot42915,10.0,none,val
697306,lot42915,11.0,none,val
697307,lot42915,12.0,none,val
697308,lot42915,13.0,none,val
697309,lot42915,14.0,none,val
697310,lot42915,15.0,none,val
697311,lot42915,16.0,none,val
697313,lot42915,18.0,none,val
697315,lot42915,20.0,Loc,val
697316,lot42915,21.0,none,val
697317,lot42915,22.0,none,val
697319,lot42915,24.0,none,val
697320,lot42915,25.0,none,val
697321,lot42916,1.0,none,val
697322,lot42916,2.0,none,val
697323,lot42916,3.0,none,val
697324,lot42916,4.0,none,val
697325,lot42916,5.0,none,val
697326,lot42916,6.0,none,val
697327,lot42916,7.0,none,val
697328,lot42916,8.0,none,val
697329,lot42916,9.0,none,val
697330,lot42916,10.0,none,val
697331,lot42916,11.0,none,val
697332,lot42916,12.0,none,val
697333,lot42916,13.0,none,val
697334,lot42916,14.0,none,val
697335,lot42916,15.0,none,val
697336,lot42916,16.0,none,val
697337,lot42916,17.0,none,val
697339,lot42916,19.0,none,val
697340,lot42916,20.0,none,val
697341,lot42916,21.0,none,val
697342,lot42916,22.0,none,val
697343,lot42916,23.0,none,val
697344,lot42916,24.0,none,val
697345,lot42916,25.0,none,val
697346,lot42917,1.0,none,train
697347,lot42917,2.0,none,train
697348,lot42917,3.0,none,train
697349,lot42917,4.0,none,train
697350,lot42917,5.0,none,train
697351,lot42917,6.0,none,train
697352,lot42917,7.0,none,train
697353,lot42917,8.0,none,train
697354,lot42917,9.0,none,train
697355,lot42917,10.0,none,train
697356,lot42917,11.0,none,train
697357,lot42917,12.0,none,train
697361,lot42917,16.0,none,train
697362,lot42917,17.0,none,train
697363,lot42917,18.0,none,train
697364,lot42917,19.0,none,train
697365,lot42917,20.0,Loc,train
697366,lot42917,21.0,none,train
697367,lot42917,22.0,none,train
697368,lot42917,23.0,none,train
697369,lot42917,24.0,none,train
697370,lot42917,25.0,none,train
697371,lot42918,1.0,none,val
697372,lot42918,2.0,none,val
697373,lot42918,3.0,none,val
697374,lot42918,4.0,none,val
697375,lot42918,5.0,none,val
697376,lot42918,6.0,none,val
697377,lot42918,7.0,none,val
697379,lot42918,9.0,none,val
697380,lot42918,10.0,none,val
697382,lot42918,12.0,none,val
697383,lot42918,13.0,none,val
697384,lot42918,14.0,none,val
697385,lot42918,15.0,none,val
697386,lot42918,16.0,none,val
697387,lot42918,17.0,none,val
697389,lot42918,19.0,none,val
697390,lot42918,20.0,none,val
697391,lot42918,21.0,none,val
697392,lot42918,22.0,none,val
697393,lot42918,23.0,none,val
697395,lot42918,25.0,none,val
697396,lot42919,1.0,none,train
697397,lot42919,2.0,none,train
697398,lot42919,3.0,none,train
697399,lot42919,4.0,none,train
697400,lot42919,5.0,none,train
697401,lot42919,6.0,none,train
697402,lot42919,7.0,none,train
697403,lot42919,8.0,none,train
697404,lot42919,9.0,none,train
697405,lot42919,10.0,none,train
697406,lot42919,11.0,none,train
697407,lot42919,12.0,none,train
697408,lot42919,13.0,none,train
697410,lot42919,15.0,none,train
697411,lot42919,16.0,none,train
697412,lot42919,17.0,none,train
697413,lot42919,18.0,none,train
697414,lot42919,19.0,none,train
697415,lot42919,20.0,none,train
697416,lot42919,21.0,none,train
697418,lot42919,23.0,none,train
697420,lot42919,25.0,none,train
697421,lot42920,1.0,none,train
697422,lot42920,2.0,none,train
697425,lot42920,5.0,none,train
697426,lot42920,6.0,none,train
697428,lot42920,8.0,none,train
697429,lot42920,9.0,none,train
697431,lot42920,11.0,none,train
697432,lot42920,12.0,none,train
697433,lot42920,13.0,none,train
697434,lot42920,14.0,none,train
697435,lot42920,15.0,none,train
697437,lot42920,17.0,none,train
697438,lot42920,18.0,none,train
697439,lot42920,19.0,none,train
697440,lot42920,20.0,none,train
697441,lot42920,21.0,none,train
697442,lot42920,22.0,none,train
697443,lot42920,23.0,none,train
697444,lot42920,24.0,none,train
697445,lot42920,25.0,none,train
697447,lot42921,2.0,none,train
697449,lot42921,4.0,none,train
697450,lot42921,5.0,none,train
697451,lot42921,6.0,none,train
697452,lot42921,7.0,none,train
697453,lot42921,8.0,none,train
697455,lot42921,10.0,none,train
697456,lot42921,11.0,none,train
697457,lot42921,12.0,none,train
697458,lot42921,13.0,none,train
697459,lot42921,14.0,none,train
697461,lot42921,16.0,none,train
697462,lot42921,17.0,none,train
697463,lot42921,18.0,none,train
697464,lot42921,19.0,none,train
697465,lot42921,20.0,none,train
697466,lot42921,21.0,none,train
697467,lot42921,22.0,none,train
697468,lot42921,23.0,none,train
697469,lot42921,24.0,none,train
697470,lot42921,25.0,none,train
697471,lot42922,1.0,none,test
697472,lot42922,2.0,none,test
697473,lot42922,3.0,none,test
697474,lot42922,4.0,none,test
697475,lot42922,5.0,none,test
697476,lot42922,6.0,none,test
697477,lot42922,7.0,none,test
697479,lot42922,9.0,none,test
697480,lot42922,10.0,none,test
697481,lot42922,11.0,none,test
697482,lot42922,12.0,none,test
697483,lot42922,13.0,none,test
697484,lot42922,14.0,none,test
697485,lot42922,15.0,none,test
697486,lot42922,16.0,none,test
697487,lot42922,17.0,none,test
697488,lot42922,18.0,none,test
697489,lot42922,19.0,none,test
697491,lot42922,21.0,none,test
697495,lot42922,25.0,none,test
697497,lot42923,2.0,none,train
697499,lot42923,4.0,none,train
697500,lot42923,5.0,none,train
697501,lot42923,6.0,none,train
697502,lot42923,7.0,none,train
697503,lot42923,8.0,none,train
697504,lot42923,9.0,none,train
697505,lot42923,10.0,none,train
697506,lot42923,11.0,Edge-Loc,train
697507,lot42923,12.0,none,train
697508,lot42923,13.0,none,train
697509,lot42923,14.0,none,train
697510,lot42923,15.0,none,train
697511,lot42923,16.0,none,train
697512,lot42923,17.0,none,train
697513,lot42923,18.0,none,train
697514,lot42923,19.0,none,train
697515,lot42923,20.0,none,train
697517,lot42923,22.0,none,train
697518,lot42923,23.0,none,train
697520,lot42923,25.0,none,train
697521,lot42924,1.0,none,train
697522,lot42924,2.0,none,train
697523,lot42924,3.0,none,train
697524,lot42924,4.0,none,train
697525,lot42924,5.0,none,train
697526,lot42924,6.0,none,train
697527,lot42924,7.0,none,train
697528,lot42924,8.0,none,train
697529,lot42924,9.0,none,train
697531,lot42924,11.0,none,train
697532,lot42924,12.0,none,train
697533,lot42924,13.0,none,train
697534,lot42924,14.0,none,train
697535,lot42924,15.0,none,train
697536,lot42924,16.0,none,train
697537,lot42924,17.0,none,train
697538,lot42924,18.0,none,train
697539,lot42924,19.0,none,train
697540,lot42924,20.0,none,train
697541,lot42924,21.0,none,train
697542,lot42924,22.0,none,train
697543,lot42924,23.0,none,train
697544,lot42924,24.0,none,train
697545,lot42924,25.0,none,train
697546,lot42925,1.0,none,val
697547,lot42925,2.0,none,val
697548,lot42925,3.0,none,val
697550,lot42925,5.0,none,val
697551,lot42925,6.0,none,val
697552,lot42925,7.0,none,val
697553,lot42925,8.0,none,val
697554,lot42925,9.0,none,val
697555,lot42925,10.0,none,val
697556,lot42925,11.0,none,val
697557,lot42925,12.0,none,val
697558,lot42925,13.0,none,val
697559,lot42925,14.0,none,val
697560,lot42925,15.0,none,val
697563,lot42925,18.0,none,val
697564,lot42925,19.0,none,val
697565,lot42925,20.0,none,val
697566,lot42925,21.0,none,val
697567,lot42925,22.0,none,val
697568,lot42925,23.0,none,val
697569,lot42925,24.0,none,val
697571,lot42926,1.0,none,train
697572,lot42926,2.0,none,train
697573,lot42926,3.0,none,train
697574,lot42926,4.0,none,train
697575,lot42926,5.0,none,train
697576,lot42926,6.0,none,train
697578,lot42926,8.0,none,train
697582,lot42926,12.0,none,train
697583,lot42926,13.0,Loc,train
697584,lot42926,14.0,none,train
697585,lot42926,15.0,none,train
697586,lot42926,16.0,none,train
697587,lot42926,17.0,none,train
697588,lot42926,18.0,none,train
697589,lot42926,19.0,none,train
697590,lot42926,20.0,none,train
697591,lot42926,21.0,none,train
697592,lot42926,22.0,none,train
697593,lot42926,23.0,none,train
697595,lot42926,25.0,none,train
697596,lot42927,1.0,none,val
697597,lot42927,2.0,none,val
697599,lot42927,4.0,none,val
697600,lot42927,5.0,none,val
697601,lot42927,6.0,none,val
697602,lot42927,7.0,none,val
697603,lot42927,8.0,Near-full,val
697604,lot42927,9.0,none,val
697605,lot42927,10.0,none,val
697606,lot42927,11.0,none,val
697607,lot42927,12.0,none,val
697609,lot42927,14.0,none,val
697612,lot42927,17.0,none,val
697613,lot42927,18.0,none,val
697614,lot42927,19.0,none,val
697615,lot42927,20.0,none,val
697616,lot42927,21.0,none,val
697617,lot42927,22.0,none,val
697618,lot42927,23.0,none,val
697619,lot42927,24.0,none,val
697620,lot42927,25.0,none,val
697621,lot42928,1.0,none,test
697622,lot42928,2.0,none,test
697623,lot42928,3.0,none,test
697624,lot42928,4.0,none,test
697625,lot42928,5.0,Loc,test
697626,lot42928,6.0,none,test
697627,lot42928,7.0,Edge-Loc,test
697628,lot42928,8.0,none,test
697629,lot42928,9.0,none,test
697631,lot42928,11.0,none,test
697632,lot42928,12.0,none,test
697633,lot42928,13.0,none,test
697634,lot42928,14.0,none,test
697635,lot42928,15.0,none,test
697636,lot42928,16.0,none,test
697637,lot42928,17.0,none,test
697638,lot42928,18.0,none,test
697639,lot42928,19.0,none,test
697640,lot42928,20.0,none,test
697641,lot42928,21.0,none,test
697644,lot42928,24.0,none,test
697645,lot42928,25.0,none,test
697646,lot42929,1.0,none,val
697647,lot42929,2.0,none,val
697648,lot42929,3.0,none,val
697649,lot42929,4.0,none,val
697650,lot42929,5.0,none,val
697651,lot42929,6.0,none,val
697652,lot42929,7.0,none,val
697654,lot42929,9.0,none,val
697655,lot42929,10.0,none,val
697656,lot42929,11.0,none,val
697658,lot42929,13.0,none,val
697659,lot42929,14.0,none,val
697660,lot42929,15.0,none,val
697661,lot42929,16.0,none,val
697662,lot42929,17.0,none,val
697663,lot42929,18.0,none,val
697664,lot42929,19.0,none,val
697665,lot42929,20.0,none,val
697666,lot42929,21.0,none,val
697668,lot42929,23.0,none,val
697669,lot42929,24.0,none,val
697670,lot42929,25.0,none,val
697671,lot42930,1.0,none,train
697672,lot42930,2.0,none,train
697673,lot42930,3.0,none,train
697675,lot42930,5.0,Loc,train
697676,lot42930,6.0,none,train
697677,lot42930,7.0,none,train
697678,lot42930,8.0,none,train
697679,lot42930,9.0,none,train
697680,lot42930,10.0,none,train
697681,lot42930,11.0,none,train
697682,lot42930,12.0,none,train
697683,lot42930,13.0,none,train
697684,lot42930,14.0,none,train
697686,lot42930,16.0,none,train
697687,lot42930,17.0,none,train
697688,lot42930,18.0,none,train
697689,lot42930,19.0,none,train
697690,lot42930,20.0,none,train
697691,lot42930,21.0,none,train
697692,lot42930,22.0,none,train
697693,lot42930,23.0,none,train
697694,lot42930,24.0,none,train
697695,lot42930,25.0,none,train
697696,lot42931,1.0,none,train
697697,lot42931,2.0,none,train
697698,lot42931,3.0,none,train
697699,lot42931,4.0,none,train
697701,lot42931,6.0,none,train
697702,lot42931,7.0,none,train
697703,lot42931,8.0,Random,train
697704,lot42931,9.0,none,train
697705,lot42931,10.0,none,train
697706,lot42931,11.0,none,train
697707,lot42931,12.0,none,train
697708,lot42931,13.0,none,train
697709,lot42931,14.0,none,train
697710,lot42931,15.0,none,train
697712,lot42931,17.0,none,train
697713,lot42931,18.0,none,train
697714,lot42931,19.0,Edge-Loc,train
697715,lot42931,20.0,none,train
697716,lot42931,21.0,none,train
697717,lot42931,22.0,none,train
697718,lot42931,23.0,none,train
697719,lot42931,24.0,none,train
697721,lot42932,1.0,none,train
697722,lot42932,2.0,none,train
697723,lot42932,3.0,none,train
697724,lot42932,4.0,none,train
697725,lot42932,5.0,none,train
697726,lot42932,6.0,none,train
697727,lot42932,7.0,none,train
697728,lot42932,8.0,none,train
697729,lot42932,9.0,none,train
697730,lot42932,10.0,none,train
697731,lot42932,11.0,none,train
697732,lot42932,12.0,none,train
697733,lot42932,13.0,none,train
697734,lot42932,14.0,none,train
697735,lot42932,15.0,none,train
697736,lot42932,16.0,none,train
697737,lot42932,17.0,none,train
697738,lot42932,18.0,none,train
697739,lot42932,19.0,none,train
697740,lot42932,20.0,none,train
697741,lot42932,21.0,none,train
697742,lot42932,22.0,none,train
697743,lot42932,23.0,none,train
697744,lot42932,24.0,none,train
697745,lot42932,25.0,none,train
697768,lot42934,1.0,none,train
697769,lot42934,2.0,none,train
697770,lot42934,3.0,none,train
697771,lot42934,4.0,none,train
697772,lot42934,5.0,none,train
697773,lot42934,6.0,none,train
697774,lot42934,7.0,none,train
697775,lot42934,8.0,none,train
697776,lot42934,9.0,none,train
697777,lot42934,10.0,none,train
697778,lot42934,11.0,none,train
697779,lot42934,12.0,none,train
697781,lot42934,14.0,none,train
697782,lot42934,15.0,none,train
697783,lot42934,16.0,none,train
697784,lot42934,17.0,none,train
697785,lot42934,18.0,none,train
697786,lot42934,19.0,none,train
697787,lot42934,20.0,none,train
697788,lot42934,21.0,Edge-Loc,train
697789,lot42934,22.0,none,train
697790,lot42934,23.0,none,train
697791,lot42934,24.0,none,train
697793,lot42935,1.0,none,train
697794,lot42935,2.0,none,train
697795,lot42935,3.0,none,train
697796,lot42935,4.0,none,train
697797,lot42935,5.0,none,train
697798,lot42935,6.0,none,train
697801,lot42935,9.0,none,train
697802,lot42935,10.0,none,train
697804,lot42935,12.0,none,train
697805,lot42935,13.0,none,train
697806,lot42935,14.0,none,train
697807,lot42935,15.0,none,train
697809,lot42935,17.0,none,train
697810,lot42935,18.0,none,train
697811,lot42935,19.0,none,train
697812,lot42935,20.0,none,train
697813,lot42935,21.0,none,train
697814,lot42935,22.0,none,train
697815,lot42935,23.0,none,train
697816,lot42935,24.0,none,train
697817,lot42935,25.0,none,train
697818,lot42936,1.0,none,train
697819,lot42936,2.0,none,train
697820,lot42936,3.0,none,train
697823,lot42936,6.0,none,train
697824,lot42936,7.0,none,train
697826,lot42936,9.0,none,train
697827,lot42936,10.0,none,train
697828,lot42936,11.0,none,train
697829,lot42936,12.0,none,train
697830,lot42936,13.0,none,train
697831,lot42936,14.0,none,train
697833,lot42936,16.0,none,train
697834,lot42936,17.0,none,train
697835,lot42936,18.0,Loc,train
697836,lot42936,19.0,none,train
697837,lot42936,20.0,none,train
697839,lot42936,22.0,none,train
697840,lot42936,23.0,none,train
697841,lot42936,24.0,none,train
697842,lot42936,25.0,none,train
697843,lot42937,1.0,none,train
697844,lot42937,2.0,none,train
697845,lot42937,3.0,none,train
697846,lot42937,4.0,none,train
697847,lot42937,5.0,none,train
697850,lot42937,8.0,none,train
697851,lot42937,9.0,none,train
697852,lot42937,10.0,none,train
697853,lot42937,11.0,none,train
697854,lot42937,12.0,none,train
697855,lot42937,13.0,none,train
697856,lot42937,14.0,none,train
697857,lot42937,15.0,none,train
697858,lot42937,16.0,none,train
697859,lot42937,17.0,none,train
697860,lot42937,18.0,none,train
697861,lot42937,19.0,none,train
697862,lot42937,20.0,Loc,train
697863,lot42937,21.0,none,train
697864,lot42937,22.0,none,train
697865,lot42937,23.0,none,train
697866,lot42937,24.0,none,train
697867,lot42937,25.0,none,train
697868,lot42938,1.0,none,train
697869,lot42938,2.0,none,train
697870,lot42938,3.0,none,train
697871,lot42938,4.0,none,train
697872,lot42938,5.0,none,train
697873,lot42938,6.0,none,train
697874,lot42938,7.0,none,train
697875,lot42938,8.0,none,train
697877,lot42938,10.0,none,train
697878,lot42938,11.0,Loc,train
697879,lot42938,12.0,none,train
697880,lot42938,13.0,none,train
697881,lot42938,14.0,none,train
697882,lot42938,15.0,none,train
697883,lot42938,16.0,none,train
697886,lot42938,19.0,none,train
697887,lot42938,20.0,none,train
697888,lot42938,21.0,none,train
697889,lot42938,22.0,none,train
697890,lot42938,23.0,none,train
697891,lot42938,24.0,none,train
697892,lot42938,25.0,none,train
697894,lot42939,2.0,none,train
697895,lot42939,3.0,none,train
697896,lot42939,4.0,Edge-Loc,train
697897,lot42939,5.0,none,train
697898,lot42939,6.0,none,train
697899,lot42939,7.0,none,train
697901,lot42939,9.0,none,train
697902,lot42939,10.0,none,train
697903,lot42939,11.0,none,train
697904,lot42939,12.0,none,train
697905,lot42939,13.0,none,train
697906,lot42939,14.0,Edge-Loc,train
697907,lot42939,15.0,none,train
697908,lot42939,16.0,none,train
697909,lot42939,17.0,none,train
697910,lot42939,18.0,none,train
697911,lot42939,19.0,none,train
697912,lot42939,20.0,none,train
697913,lot42939,21.0,none,train
697914,lot42939,22.0,none,train
697915,lot42939,23.0,none,train
697916,lot42939,24.0,none,train
697917,lot42939,25.0,none,train
697918,lot42940,1.0,none,train
697920,lot42940,3.0,none,train
697921,lot42940,4.0,none,train
697922,lot42940,5.0,none,train
697923,lot42940,6.0,none,train
697924,lot42940,7.0,none,train
697925,lot42940,8.0,none,train
697926,lot42940,9.0,none,train
697927,lot42940,10.0,none,train
697928,lot42940,11.0,none,train
697929,lot42940,12.0,none,train
697930,lot42940,13.0,none,train
697931,lot42940,14.0,none,train
697932,lot42940,15.0,none,train
697933,lot42940,16.0,none,train
697934,lot42940,17.0,none,train
697935,lot42940,18.0,none,train
697936,lot42940,19.0,none,train
697937,lot42940,20.0,none,train
697938,lot42940,21.0,none,train
697939,lot42940,22.0,none,train
697940,lot42940,23.0,none,train
697941,lot42940,24.0,none,train
697942,lot42940,25.0,none,train
697943,lot42941,1.0,none,train
697945,lot42941,3.0,none,train
697946,lot42941,4.0,none,train
697947,lot42941,5.0,none,train
697948,lot42941,6.0,none,train
