source_index,lotName,waferIndex,label,split,label_id,true_label_id,image_row,predicted_label_seed42,confidence_seed42,correct_seed42,predicted_label_seed123,confidence_seed123,correct_seed123,predicted_label_seed2026,confidence_seed2026,correct_seed2026,wrong_seed_count,all_seeds_wrong,unanimous_prediction,unanimous_wrong,unanimous_predicted_label,mean_prediction_confidence
643957,lot40500,23.00000000,Loc,test,4,4,32024,none,0.55444730,False,none,0.55789876,False,none,0.58560710,False,3,True,True,True,none,0.56598439
714274,lot43598,23.00000000,none,test,8,8,81936,Scratch,0.62690390,False,Loc,0.59079856,False,Loc,0.47124723,False,3,True,False,False,,0.56298323
718286,lot43761,4.00000000,Loc,test,4,4,85864,Edge-Loc,0.59772280,False,Scratch,0.47631190,False,Edge-Loc,0.61116326,False,3,True,False,False,,0.56173265
779923,lot46262,25.00000000,Scratch,test,7,7,142447,Edge-Loc,0.71108590,False,Edge-Loc,0.40033373,False,none,0.57041687,False,3,True,False,False,,0.56061217
763859,lot45605,13.00000000,Edge-Loc,test,2,2,127046,none,0.59493583,False,Edge-Ring,0.56908930,False,Edge-Ring,0.51609610,False,3,True,False,False,,0.56004041
683949,lot42370,19.00000000,Donut,test,1,1,53876,Loc,0.61806280,False,Loc,0.51595366,False,Loc,0.53666170,False,3,True,True,True,Loc,0.55689272
732488,lot44336,24.00000000,Loc,test,4,4,99200,Center,0.39252824,False,Center,0.80451600,False,Center,0.46235350,False,3,True,True,True,Center,0.55313258
683933,lot42370,3.00000000,Center,test,0,0,53861,Donut,0.77272740,False,Donut,0.38820657,False,Donut,0.49537975,False,3,True,True,True,Donut,0.55210457
760784,lot45480,12.00000000,Center,test,0,0,124053,none,0.54991420,False,none,0.54416420,False,none,0.55458340,False,3,True,True,True,none,0.54955393
651424,lot40809,10.00000000,Loc,test,4,4,37381,none,0.51943270,False,none,0.56262916,False,none,0.56284170,False,3,True,True,True,none,0.54830119
759501,lot45428,16.00000000,none,test,8,8,122811,Center,0.52479520,False,Center,0.53939000,False,Center,0.55427950,False,3,True,True,True,Center,0.53948823
731538,lot44297,15.00000000,Loc,test,4,4,98470,Edge-Loc,0.52763850,False,none,0.43941697,False,none,0.64538430,False,3,True,False,False,,0.53747992
309685,lot18851,21.00000000,Loc,test,4,4,21399,Scratch,0.54610350,False,Scratch,0.46450874,False,Scratch,0.59858220,False,3,True,True,True,Scratch,0.53639815
679740,lot42199,11.00000000,none,test,8,8,50284,Donut,0.52750020,False,Donut,0.55172354,False,Loc,0.52875340,False,3,True,False,False,,0.53599238
685149,lot42418,22.00000000,Loc,test,4,4,55029,Scratch,0.60755070,False,none,0.39462570,False,none,0.56924440,False,3,True,False,False,,0.52380693
810848,lot47517,19.00000000,Edge-Ring,test,3,3,172372,Edge-Loc,0.48248556,False,Edge-Loc,0.64308840,False,Edge-Loc,0.44401664,False,3,True,True,True,Edge-Loc,0.52319687
689959,lot42618,2.00000000,Loc,test,4,4,59659,none,0.52403940,False,none,0.52922994,False,none,0.49153470,False,3,True,True,True,none,0.51493468
587145,lot36631,10.00000000,Center,test,0,0,26236,none,0.53716350,False,none,0.50737760,False,none,0.49862915,False,3,True,True,True,none,0.51439008
7332,lot534,4.00000000,none,test,8,8,6506,Edge-Loc,0.44680223,False,Edge-Loc,0.69872270,False,Edge-Loc,0.39555240,False,3,True,True,True,Edge-Loc,0.51369244
716325,lot43681,5.00000000,Loc,test,4,4,83916,none,0.51417690,False,none,0.43666822,False,none,0.57956380,False,3,True,True,True,none,0.51013631
683781,lot42364,1.00000000,Center,test,0,0,53710,Loc,0.45937340,False,Loc,0.60782500,False,Loc,0.44709527,False,3,True,True,True,Loc,0.50476456
685354,lot42427,2.00000000,Loc,test,4,4,55234,none,0.55782425,False,none,0.40861520,False,none,0.54376950,False,3,True,True,True,none,0.50340298
777530,lot46165,9.00000000,Scratch,test,7,7,140106,none,0.52187765,False,none,0.47772053,False,Loc,0.51060670,False,3,True,False,False,,0.50340163
683932,lot42370,2.00000000,none,test,8,8,53860,Loc,0.47437605,False,Loc,0.54374844,False,Loc,0.48786885,False,3,True,True,True,Loc,0.50199778
763993,lot45610,22.00000000,Edge-Ring,test,3,3,127180,none,0.46316943,False,Edge-Loc,0.40933642,False,Edge-Loc,0.62277365,False,3,True,False,False,,0.49842650
794384,lot46847,24.00000000,none,test,8,8,156350,Edge-Loc,0.44428390,False,Edge-Loc,0.55013126,False,Edge-Loc,0.47297347,False,3,True,True,True,Edge-Loc,0.48912954
780979,lot46305,7.00000000,Scratch,test,7,7,143478,Edge-Loc,0.54559330,False,none,0.43181396,False,Edge-Loc,0.48909426,False,3,True,False,False,,0.48883384
679681,lot42197,2.00000000,Random,test,6,6,50225,Center,0.38338858,False,Center,0.34947774,False,Center,0.72392493,False,3,True,True,True,Center,0.48559708
769819,lot45847,5.00000000,Loc,test,4,4,132765,none,0.47549507,False,none,0.49668387,False,Scratch,0.44941193,False,3,True,False,False,,0.47386362
794972,lot46871,17.00000000,Edge-Loc,test,2,2,156918,Edge-Ring,0.41509497,False,Edge-Ring,0.49296245,False,none,0.48310316,False,3,True,False,False,,0.46372019
724261,lot44001,6.00000000,Edge-Loc,test,2,2,91709,Edge-Ring,0.43267447,False,none,0.41966748,False,Edge-Ring,0.52921150,False,3,True,False,False,,0.46051782
777140,lot46149,16.00000000,none,test,8,8,139738,Scratch,0.36518368,False,Loc,0.47023920,False,Loc,0.52052530,False,3,True,False,False,,0.45198273
717776,lot43739,25.00000000,Scratch,test,7,7,85361,Loc,0.41617690,False,none,0.43646340,False,none,0.44544247,False,3,True,False,False,,0.43269426
759509,lot45428,24.00000000,Edge-Loc,test,2,2,122819,Center,0.50107740,False,none,0.39029336,False,Center,0.38889644,False,3,True,False,False,,0.42675573
656540,lot41016,16.00000000,Loc,test,4,4,41899,none,0.40643230,False,Edge-Loc,0.43524995,False,none,0.42400053,False,3,True,False,False,,0.42189426
307414,lot18735,17.00000000,Random,test,6,6,21359,Loc,0.40382883,False,Loc,0.44631650,False,Loc,0.39136893,False,3,True,True,True,Loc,0.41383809
764104,lot45615,8.00000000,Edge-Loc,test,2,2,127291,none,0.50942280,False,none,0.38200778,False,none,0.34100842,False,3,True,True,True,none,0.41081300
